time,temperature_2m,relativehumidity_2m,surface_pressure,precipitation,cloudcover,direct_radiation,diffuse_radiation,windspeed_10m
16,-7.3,78,1005.6,0.0,90,10.0,74.0,16.6
17,-7.5,79,1006.0,0.0,89,1.0,24.0,13.3
18,-7.8,80,1006.3,0.0,86,0.0,0.0,12.1
19,-8.2,80,1006.4,0.0,84,0.0,0.0,10.5
20,-8.5,80,1006.3,0.0,64,0.0,0.0,7.7
21,-9.2,82,1006.7,0.0,46,0.0,0.0,7.1
22,-10.2,86,1006.7,0.0,11,0.0,0.0,6.4
23,-11.3,87,1006.9,0.0,4,0.0,0.0,8.5
00,-12.5,87,1006.3,0.0,1,0.0,0.0,9.3
01,-12.6,88,1006.2,0.0,41,0.0,0.0,8.8
02,-12.9,89,1005.6,0.0,71,0.0,0.0,5.6
03,-14.1,91,1005.4,0.0,81,0.0,0.0,6.4
04,-14.6,92,1004.8,0.0,78,0.0,0.0,5.9
05,-14.5,92,1004.7,0.0,87,0.0,0.0,6.1
06,-14.6,92,1004.7,0.0,90,0.0,0.0,6.4
07,-14.7,91,1004.4,0.0,91,0.0,0.0,8.7
08,-14.7,90,1004.1,0.0,90,0.0,0.0,10.7
09,-14.3,89,1004.1,0.0,66,2.0,6.0,12.3
10,-11.9,88,1004.0,0.0,59,16.0,46.0,13.8
11,-9.3,85,1003.9,0.0,59,59.0,78.0,13.9
12,-7.2,83,1003.7,0.0,47,74.0,99.0,14.3
13,-5.8,81,1002.7,0.0,94,109.0,131.0,15.0
14,-4.9,81,1001.4,0.0,87,84.0,134.0,16.6
15,-4.5,81,1001.2,0.0,94,58.0,113.0,18.0
16,-4.3,83,1000.6,0.0,93,25.0,71.0,18.0
17,-4.4,85,1000.0,0.0,100,2.0,21.0,18.1
18,-4.2,86,999.0,0.0,86,0.0,0.0,20.2
19,-4.0,87,998.8,0.0,90,0.0,0.0,20.2
20,-3.8,87,998.4,0.0,81,0.0,0.0,20.9
21,-3.5,87,998.2,0.0,94,0.0,0.0,20.5
22,-4.5,87,997.6,0.0,100,0.0,0.0,20.5
23,-4.5,87,997.4,0.0,83,0.0,0.0,20.2
00,-4.6,87,996.6,0.0,100,0.0,0.0,20.6
01,-4.3,87,996.1,0.0,100,0.0,0.0,19.9
02,-3.9,88,995.0,0.1,100,0.0,0.0,19.9
03,-3.6,88,994.3,0.2,100,0.0,0.0,19.4
04,-3.1,90,992.6,0.4,100,0.0,0.0,18.9
05,-2.6,91,991.7,0.5,100,0.0,0.0,17.8
06,-2.0,93,991.1,0.5,100,0.0,0.0,16.6
07,-1.6,94,990.1,0.3,100,0.0,0.0,15.9
08,-1.4,94,990.1,0.2,100,0.0,0.0,17.1
09,-1.4,92,990.2,0.1,100,0.0,5.0,17.7
10,-1.3,92,990.9,0.0,100,0.0,55.0,19.6
11,-0.9,90,991.3,0.1,100,3.0,98.0,19.5
12,-0.8,88,991.3,0.0,100,31.0,135.0,18.7
13,-1.1,85,990.8,0.1,47,60.0,174.0,21.3
14,-1.6,82,991.5,0.1,44,109.0,139.0,21.7
15,-1.8,79,991.6,0.0,89,76.0,124.0,21.9
16,-2.1,79,991.8,0.0,45,35.0,86.0,19.2
17,-2.5,79,992.1,0.0,41,9.0,29.0,18.3
18,-2.9,79,992.5,0.0,11,0.0,0.0,18.6
19,-2.9,78,992.3,0.0,12,0.0,0.0,18.9
20,-3.0,77,992.4,0.0,14,0.0,0.0,18.4
21,-3.2,78,992.2,0.0,45,0.0,0.0,19.0
22,-4.4,80,992.7,0.0,55,0.0,0.0,19.5
23,-4.9,81,992.4,0.0,21,0.0,0.0,19.6
00,-5.3,81,992.5,0.0,23,0.0,0.0,19.5
01,-5.3,82,992.2,0.0,80,0.0,0.0,19.3
02,-5.1,83,992.5,0.0,80,0.0,0.0,18.7
03,-4.8,83,992.5,0.0,65,0.0,0.0,17.7
04,-4.7,84,992.3,0.0,69,0.0,0.0,16.9
05,-4.8,85,992.4,0.0,68,0.0,0.0,16.4
06,-5.0,86,993.0,0.0,75,0.0,0.0,15.7
07,-5.0,86,993.4,0.0,79,0.0,0.0,15.5
08,-4.9,86,993.8,0.0,79,0.0,0.0,15.1
09,-4.7,86,994.0,0.0,95,0.0,6.0,15.0
10,-4.2,87,994.8,0.0,100,11.0,52.0,15.0
11,-3.6,86,994.9,0.0,100,16.0,102.0,14.5
12,-3.0,84,995.6,0.0,100,33.0,136.0,18.0
13,-2.5,83,995.6,0.0,100,59.0,143.0,17.5
14,-2.1,81,995.7,0.0,100,41.0,144.0,15.8
15,-2.0,81,996.4,0.0,96,15.0,132.0,15.5
16,-2.1,83,997.0,0.1,100,4.0,82.0,13.0
17,-2.6,85,997.4,0.1,100,2.0,27.0,11.9
18,-3.2,87,997.9,0.1,100,0.0,0.0,10.0
19,-3.6,89,998.5,0.2,86,0.0,0.0,9.9
20,-4.3,89,999.2,0.1,79,0.0,0.0,10.1
21,-4.8,90,999.7,0.1,90,0.0,0.0,9.1
22,-5.8,89,999.9,0.0,69,0.0,0.0,8.2
23,-7.1,90,1000.5,0.0,45,0.0,0.0,7.8
00,-8.5,91,1000.6,0.0,45,0.0,0.0,10.2
01,-9.4,91,1000.9,0.0,24,0.0,0.0,11.0
02,-10.1,92,1001.0,0.0,12,0.0,0.0,11.6
03,-10.9,93,1001.5,0.0,12,0.0,0.0,11.7
04,-11.4,93,1001.5,0.0,19,0.0,0.0,11.4
05,-11.2,92,1001.8,0.0,32,0.0,0.0,10.5
06,-11.2,93,1003.0,0.0,45,0.0,0.0,8.9
07,-10.9,93,1003.7,0.0,58,0.0,0.0,9.2
08,-11.1,93,1004.3,0.0,67,0.0,0.0,9.0
09,-12.4,93,1005.0,0.0,80,3.0,7.0,8.3
10,-10.3,91,1005.9,0.0,92,13.0,52.0,8.6
11,-8.2,88,1006.3,0.0,100,35.0,109.0,8.6
12,-5.9,86,1006.8,0.0,100,55.0,157.0,9.4
13,-3.7,82,1007.4,0.0,100,37.0,195.0,12.2
14,-3.1,79,1007.3,0.0,100,18.0,177.0,13.5
15,-2.9,80,1008.4,0.0,100,17.0,137.0,13.6
16,-3.3,81,1009.3,0.0,100,6.0,98.0,13.7
17,-3.9,82,1009.3,0.0,99,1.0,39.0,14.8
18,-4.6,83,1009.9,0.0,40,0.0,0.0,15.8
19,-5.4,83,1010.2,0.0,34,0.0,0.0,16.0
20,-6.1,82,1010.5,0.0,62,0.0,0.0,17.6
21,-6.6,82,1010.4,0.0,87,0.0,0.0,19.3
22,-6.3,82,1010.6,0.0,86,0.0,0.0,19.9
23,-6.1,84,1010.9,0.0,95,0.0,0.0,20.5
00,-5.9,86,1011.0,0.0,100,0.0,0.0,22.5
01,-5.7,87,1011.2,0.0,100,0.0,0.0,24.1
02,-5.6,88,1010.8,0.1,100,0.0,0.0,24.7
03,-5.5,87,1010.7,0.2,100,0.0,0.0,25.2
04,-5.7,87,1010.6,0.2,100,0.0,0.0,25.6
05,-5.8,86,1010.4,0.2,100,0.0,0.0,24.8
06,-6.1,86,1010.9,0.2,100,0.0,0.0,23.7
07,-6.3,86,1011.2,0.2,100,0.0,0.0,22.7
08,-6.4,86,1011.6,0.2,100,0.0,0.0,21.5
09,-6.3,86,1011.7,0.1,100,0.0,7.0,20.2
10,-5.5,86,1012.0,0.2,100,0.0,42.0,18.9
11,-5.2,85,1012.1,0.1,100,1.0,98.0,20.0
12,-4.8,84,1012.2,0.1,100,3.0,148.0,23.0
13,-4.7,84,1012.4,0.1,100,4.0,151.0,21.9
14,-4.6,84,1011.8,0.1,100,2.0,136.0,19.9
15,-4.6,84,1011.4,0.0,100,2.0,116.0,19.2
16,-4.8,86,1011.7,0.0,100,2.0,74.0,17.7
17,-5.2,86,1011.9,0.0,100,0.0,30.0,16.5
18,-5.7,87,1012.3,0.0,100,0.0,0.0,16.3
19,-6.1,86,1012.3,0.0,100,0.0,0.0,16.1
20,-6.6,86,1012.6,0.0,100,0.0,0.0,15.5
21,-7.2,86,1012.7,0.0,100,0.0,0.0,15.1
22,-7.3,86,1013.1,0.0,100,0.0,0.0,15.0
23,-7.7,85,1013.4,0.0,92,0.0,0.0,14.3
00,-8.2,86,1013.4,0.0,90,0.0,0.0,12.4
01,-8.5,85,1012.7,0.0,91,0.0,0.0,10.2
02,-8.7,86,1012.4,0.0,87,0.0,0.0,10.6
03,-9.0,86,1012.2,0.0,93,0.0,0.0,11.4
04,-9.3,86,1011.8,0.0,89,0.0,0.0,9.8
05,-9.3,87,1011.0,0.0,100,0.0,0.0,9.0
06,-9.3,87,1011.2,0.0,100,0.0,0.0,9.2
07,-9.2,87,1011.2,0.0,100,0.0,0.0,10.0
08,-9.3,88,1011.1,0.0,100,0.0,0.0,9.0
09,-9.4,88,1011.0,0.0,100,0.0,8.0,9.5
10,-8.7,86,1011.0,0.0,100,1.0,55.0,7.3
11,-8.3,84,1010.9,0.0,100,12.0,116.0,6.4
12,-8.0,82,1010.5,0.0,100,5.0,129.0,5.0
13,-7.6,79,1009.9,0.0,100,11.0,164.0,6.4
14,-7.3,78,1009.0,0.0,100,25.0,148.0,6.1
15,-7.2,78,1008.5,0.0,100,3.0,122.0,6.3
16,-7.2,78,1008.3,0.0,100,2.0,86.0,6.8
17,-7.3,81,1008.0,0.0,100,0.0,32.0,4.9
18,-7.6,83,1008.0,0.0,100,0.0,1.0,3.6
19,-7.9,85,1007.8,0.0,100,0.0,0.0,5.8
20,-8.2,87,1007.7,0.0,100,0.0,0.0,4.7
21,-8.4,86,1007.5,0.1,100,0.0,0.0,4.9
22,-8.6,86,1007.0,0.0,100,0.0,0.0,4.8
23,-8.5,87,1006.8,0.0,100,0.0,0.0,5.9
00,-8.5,87,1006.5,0.1,100,0.0,0.0,7.2
01,-8.4,88,1005.9,0.0,100,0.0,0.0,8.4
02,-8.2,88,1005.3,0.0,100,0.0,0.0,8.1
03,-8.2,88,1004.9,0.0,100,0.0,0.0,7.4
04,-8.0,88,1004.5,0.0,100,0.0,0.0,6.6
05,-8.0,89,1004.2,0.0,100,0.0,0.0,5.7
06,-8.2,89,1003.8,0.0,100,0.0,0.0,5.4
07,-8.8,89,1003.6,0.0,100,0.0,0.0,5.4
08,-9.2,89,1003.6,0.0,100,0.0,0.0,6.1
09,-9.1,89,1003.6,0.1,100,0.0,10.0,7.1
10,-8.1,89,1003.6,0.1,100,1.0,58.0,8.1
11,-7.1,83,1003.5,0.1,100,9.0,122.0,9.4
12,-6.3,77,1003.3,0.1,100,12.0,171.0,10.5
13,-5.8,75,1003.3,0.2,100,17.0,193.0,8.5
14,-5.5,75,1003.0,0.1,100,32.0,147.0,7.7
15,-5.5,77,1002.9,0.1,100,9.0,85.0,6.8
16,-5.3,76,1003.1,0.1,100,6.0,103.0,5.8
17,-5.8,82,1003.0,0.1,100,4.0,41.0,4.3
18,-6.8,85,1003.3,0.0,100,0.0,1.0,6.5
19,-8.0,87,1003.5,0.0,100,0.0,0.0,7.1
20,-8.5,88,1003.7,0.1,100,0.0,0.0,6.9
21,-8.4,89,1004.1,0.1,100,0.0,0.0,7.4
22,-8.8,89,1004.2,0.0,96,0.0,0.0,7.0
23,-9.1,89,1004.3,0.0,92,0.0,0.0,5.5
00,-9.6,89,1004.1,0.0,89,0.0,0.0,6.1
01,-10.2,89,1004.1,0.0,90,0.0,0.0,5.9
02,-11.0,89,1004.1,0.0,86,0.0,0.0,5.9
03,-11.2,88,1004.2,0.0,88,0.0,0.0,5.2
04,-11.3,89,1004.0,0.0,87,0.0,0.0,4.7
05,-10.8,89,1003.9,0.0,89,0.0,0.0,4.0
06,-10.5,89,1004.0,0.0,88,0.0,0.0,4.6
07,-10.1,89,1004.1,0.0,87,0.0,0.0,5.0
08,-9.9,89,1004.3,0.0,89,0.0,0.0,4.0
09,-9.6,90,1004.7,0.0,90,0.0,8.0,4.1
10,-8.0,91,1004.8,0.0,90,1.0,63.0,4.5
11,-6.8,91,1005.1,0.0,92,9.0,122.0,5.0
12,-5.7,89,1004.8,0.0,90,25.0,139.0,5.2
13,-4.9,87,1004.5,0.0,93,69.0,158.0,7.6
14,-4.7,86,1004.2,0.0,95,24.0,174.0,7.6
15,-4.4,83,1004.1,0.0,98,35.0,155.0,7.0
16,-4.5,83,1003.8,0.0,100,28.0,97.0,6.3
17,-5.2,85,1004.3,0.0,100,9.0,39.0,5.4
18,-6.2,86,1003.9,0.0,100,0.0,2.0,6.6
19,-7.4,87,1004.0,0.0,74,0.0,0.0,7.1
20,-8.5,88,1003.8,0.0,60,0.0,0.0,7.9
21,-9.2,86,1003.7,0.0,87,0.0,0.0,8.9
22,-8.8,84,1003.3,0.0,82,0.0,0.0,9.6
23,-8.7,84,1003.0,0.0,68,0.0,0.0,10.7
00,-8.9,84,1002.5,0.0,81,0.0,0.0,11.7
01,-8.8,84,1001.7,0.0,74,0.0,0.0,14.1
02,-8.4,85,1002.0,0.0,94,0.0,0.0,15.1
03,-7.8,86,1001.5,0.0,95,0.0,0.0,15.0
04,-7.7,87,1000.9,0.0,100,0.0,0.0,14.7
05,-7.1,88,1000.3,0.0,100,0.0,0.0,15.4
06,-6.7,89,999.8,0.1,100,0.0,0.0,15.6
07,-6.3,90,999.3,0.0,100,0.0,0.0,16.2
08,-5.9,90,998.9,0.0,100,0.0,0.0,17.3
09,-5.4,90,998.6,0.0,100,0.0,10.0,18.4
10,-4.7,91,998.5,0.1,100,3.0,56.0,18.4
11,-3.9,90,998.0,0.2,100,1.0,107.0,19.5
12,-2.9,90,997.4,0.2,100,6.0,149.0,22.9
13,-2.1,90,997.0,0.2,100,0.0,153.0,21.7
14,-1.1,89,996.2,0.1,100,6.0,170.0,23.9
15,-0.5,89,995.7,0.1,100,7.0,162.0,24.0
16,-0.3,91,995.0,0.2,100,7.0,106.0,19.7
17,-0.4,92,994.6,0.2,100,0.0,41.0,19.6
18,-0.4,93,994.4,0.3,100,0.0,1.0,19.6
19,-0.3,94,994.2,0.3,100,0.0,0.0,18.2
20,-0.2,95,993.8,0.2,100,0.0,0.0,16.4
21,-0.1,95,993.6,0.1,100,0.0,0.0,15.0
22,0.0,95,993.3,0.1,100,0.0,0.0,13.9
23,-0.2,95,993.1,0.0,91,0.0,0.0,13.5
00,-0.5,95,993.0,0.0,73,0.0,0.0,12.7
01,-0.7,95,992.6,0.0,87,0.0,0.0,12.2
02,-0.5,94,992.8,0.0,100,0.0,0.0,13.3
03,-0.6,94,992.3,0.0,100,0.0,0.0,14.5
04,-0.7,94,992.0,0.0,100,0.0,0.0,14.8
05,-0.9,94,991.7,0.1,100,0.0,0.0,15.3
06,-1.0,95,991.7,0.2,100,0.0,0.0,15.1
07,-1.1,95,991.5,0.2,100,0.0,0.0,14.8
08,-1.0,95,992.0,0.2,100,0.0,0.0,14.3
09,-0.9,95,992.2,0.1,100,0.0,10.0,13.8
10,-0.3,95,992.4,0.3,100,1.0,50.0,13.9
11,0.2,94,992.9,0.2,100,31.0,99.0,14.7
12,0.9,91,993.1,0.2,100,51.0,160.0,15.5
13,1.3,89,993.4,0.1,100,19.0,203.0,15.5
14,1.4,89,993.7,0.1,100,14.0,166.0,15.1
15,1.2,92,993.9,0.1,100,1.0,126.0,13.0
16,1.1,92,994.6,0.0,86,21.0,90.0,12.3
17,0.9,93,995.1,0.0,100,3.0,37.0,14.0
18,0.6,94,995.5,0.1,89,0.0,2.0,15.5
19,0.5,94,996.0,0.1,95,0.0,0.0,16.3
20,0.3,93,996.4,0.1,100,0.0,0.0,17.8
21,0.1,93,996.6,0.1,100,0.0,0.0,18.5
22,-0.1,94,996.7,0.1,100,0.0,0.0,18.5
23,-0.4,93,996.9,0.0,100,0.0,0.0,18.5
00,-0.6,93,996.8,0.0,100,0.0,0.0,19.2
01,-0.8,92,996.3,0.0,100,0.0,0.0,19.2
02,-1.2,92,996.8,0.0,89,0.0,0.0,17.6
03,-1.5,93,996.3,0.0,89,0.0,0.0,16.3
04,-1.8,93,995.7,0.0,100,0.0,0.0,15.1
05,-2.2,94,995.2,0.0,78,0.0,0.0,15.3
06,-2.4,93,994.3,0.0,82,0.0,0.0,15.4
07,-2.7,92,993.8,0.0,82,0.0,0.0,16.3
08,-2.9,91,993.2,0.0,74,0.0,0.0,17.9
09,-3.4,89,992.5,0.0,59,2.0,12.0,18.8
10,-3.6,87,991.8,0.0,69,53.0,53.0,20.5
11,-3.5,85,991.2,0.0,96,79.0,121.0,19.9
12,-3.2,83,990.5,0.0,94,42.0,168.0,20.6
13,-2.8,83,989.6,0.1,94,6.0,210.0,21.6
14,-2.3,85,988.3,0.1,100,5.0,194.0,21.7
15,-1.7,89,987.0,0.1,100,2.0,161.0,21.3
16,-1.0,87,986.5,0.1,100,2.0,102.0,27.4
17,-0.8,88,985.7,0.1,100,0.0,33.0,25.1
18,-0.7,89,985.3,0.1,100,0.0,2.0,23.2
19,-0.8,90,985.3,0.0,100,0.0,0.0,21.3
20,-0.9,91,984.8,0.0,100,0.0,0.0,19.5
21,-0.9,92,985.0,0.0,100,0.0,0.0,18.5
22,-1.1,92,984.7,0.0,100,0.0,0.0,18.5
23,-1.1,93,984.6,0.0,98,0.0,0.0,18.6
00,-1.2,93,984.6,0.0,88,0.0,0.0,19.1
01,-1.3,93,983.8,0.0,51,0.0,0.0,18.7
02,-1.3,93,983.8,0.0,35,0.0,0.0,18.1
03,-1.4,93,983.7,0.0,32,0.0,0.0,19.1
04,-1.5,93,983.3,0.0,45,0.0,0.0,19.9
05,-1.7,93,982.5,0.0,27,0.0,0.0,20.4
06,-1.9,93,982.2,0.0,44,0.0,0.0,20.6
07,-1.8,92,981.8,0.0,100,0.0,0.0,22.5
08,-1.7,92,981.8,0.1,100,0.0,0.0,24.2
09,-1.3,92,981.7,0.3,100,0.0,9.0,24.0
10,-0.7,92,981.7,0.2,100,0.0,52.0,23.8
11,-0.2,91,981.6,0.2,100,0.0,105.0,24.3
12,0.3,89,981.4,0.2,100,4.0,151.0,26.7
13,0.5,90,981.1,0.2,100,2.0,168.0,24.7
14,0.7,91,980.8,0.1,100,23.0,170.0,24.8
15,0.8,90,981.3,0.1,98,29.0,150.0,24.2
16,0.7,89,982.1,0.1,100,9.0,118.0,24.3
17,0.3,88,982.5,0.2,100,0.0,42.0,21.2
18,-0.1,89,983.4,0.2,100,0.0,3.0,20.1
19,-0.3,89,984.1,0.1,100,0.0,0.0,20.3
20,-0.5,90,984.9,0.1,100,0.0,0.0,21.1
21,-0.7,90,985.4,0.1,100,0.0,0.0,21.1
22,-0.9,90,986.0,0.1,100,0.0,0.0,21.2
23,-1.1,90,986.5,0.1,100,0.0,0.0,21.1
00,-1.0,90,987.1,0.0,100,0.0,0.0,20.7
01,-1.1,91,987.1,0.0,99,0.0,0.0,20.6
02,-1.2,91,987.8,0.0,100,0.0,0.0,20.9
03,-1.3,90,988.8,0.1,100,0.0,0.0,21.1
04,-1.6,89,988.8,0.0,100,0.0,0.0,19.8
05,-1.7,88,989.3,0.0,98,0.0,0.0,19.2
06,-1.9,88,990.2,0.0,99,0.0,0.0,19.0
07,-2.0,88,990.6,0.0,100,0.0,0.0,17.7
08,-2.1,88,991.4,0.0,100,0.0,0.0,19.1
09,-2.2,88,992.3,0.0,100,1.0,11.0,19.9
10,-1.9,87,992.9,0.1,92,16.0,68.0,20.4
11,-1.5,87,993.4,0.1,100,66.0,127.0,18.3
12,-1.2,85,994.0,0.1,88,70.0,181.0,24.1
13,-0.9,82,993.2,0.1,59,113.0,170.0,19.4
14,-0.7,80,993.4,0.0,45,153.0,155.0,19.1
15,-0.7,81,993.9,0.0,31,141.0,125.0,18.9
16,-1.1,83,994.4,0.0,20,105.0,87.0,16.8
17,-1.6,84,994.9,0.0,38,38.0,43.0,14.1
18,-2.6,86,995.0,0.0,64,1.0,4.0,11.5
19,-3.3,88,995.6,0.0,93,0.0,0.0,10.7
20,-3.9,88,996.0,0.0,100,0.0,0.0,9.9
21,-4.8,89,996.1,0.0,100,0.0,0.0,9.4
22,-4.4,89,996.0,0.0,100,0.0,0.0,8.2
23,-4.7,90,995.9,0.0,100,0.0,0.0,7.5
00,-5.4,90,996.2,0.0,87,0.0,0.0,7.4
01,-6.1,91,996.2,0.0,84,0.0,0.0,8.5
02,-6.6,92,996.3,0.0,53,0.0,0.0,9.2
03,-7.1,93,996.2,0.0,66,0.0,0.0,2.9
04,-7.1,94,996.0,0.0,87,0.0,0.0,1.8
05,-6.7,93,995.3,0.1,83,0.0,0.0,1.8
06,-6.3,93,995.3,0.1,80,0.0,0.0,1.8
07,-6.3,94,995.1,0.1,83,0.0,0.0,1.1
08,-6.4,96,995.3,0.1,81,0.0,0.0,1.5
09,-6.3,96,995.4,0.0,72,0.0,19.0,4.0
10,-4.5,94,995.6,0.0,74,28.0,80.0,4.3
11,-3.0,93,995.7,0.0,71,90.0,112.0,4.3
12,-1.4,92,995.8,0.0,85,115.0,154.0,4.3
13,-0.2,91,995.1,0.0,34,128.0,191.0,4.3
14,0.6,87,994.4,0.0,55,126.0,187.0,4.3
15,0.7,86,994.5,0.0,83,77.0,170.0,4.3
16,0.6,89,994.5,0.0,100,33.0,117.0,4.3
17,0.0,92,994.3,0.0,100,2.0,52.0,4.3
18,-0.3,95,994.6,0.1,100,0.0,4.0,4.3
19,-0.2,96,994.9,0.1,100,0.0,0.0,4.3
20,-0.1,97,994.7,0.2,100,0.0,0.0,4.3
21,0.1,97,994.6,0.2,100,0.0,0.0,4.3
22,-0.3,97,994.2,0.1,100,0.0,0.0,4.3
23,-0.4,97,993.9,0.1,100,0.0,0.0,4.3
00,-0.4,98,994.1,0.1,100,0.0,0.0,4.3
01,-0.5,98,993.9,0.1,100,0.0,0.0,4.3
02,-0.6,98,994.7,0.1,100,0.0,0.0,4.3
03,-0.8,99,994.8,0.1,100,0.0,0.0,4.2
04,-0.9,99,994.8,0.1,100,0.0,0.0,4.2
05,-1.1,99,994.5,0.0,100,0.0,0.0,4.5
06,-1.4,99,994.7,0.1,100,0.0,0.0,4.8
07,-1.6,99,994.7,0.0,100,0.0,0.0,5.4
08,-1.6,99,995.0,0.0,100,0.0,0.0,5.1
09,-1.1,98,995.6,0.0,100,0.0,16.0,5.4
10,-0.5,96,996.0,0.0,100,0.0,60.0,4.1
11,0.0,95,995.8,0.0,100,1.0,100.0,4.0
12,0.3,95,996.2,0.0,100,10.0,167.0,2.8
13,0.7,92,996.3,0.0,100,4.0,168.0,4.3
14,0.9,90,995.7,0.0,100,3.0,145.0,4.7
15,1.1,89,995.9,0.0,100,4.0,157.0,6.2
16,1.0,92,995.8,0.0,100,1.0,102.0,5.2
17,0.7,94,996.1,0.1,100,0.0,43.0,3.3
18,0.4,96,996.4,0.1,100,0.0,4.0,3.4
19,0.2,96,996.4,0.1,100,0.0,0.0,4.7
20,-0.6,97,996.7,0.1,100,0.0,0.0,5.4
21,-1.5,97,996.5,0.0,100,0.0,0.0,6.9
22,-0.7,97,996.2,0.0,100,0.0,0.0,7.5
23,-1.2,97,995.9,0.0,100,0.0,0.0,9.3
00,-1.6,97,995.8,0.0,97,0.0,0.0,11.1
01,-2.0,96,995.6,0.0,94,0.0,0.0,8.0
02,-2.0,96,995.9,0.0,100,0.0,0.0,8.1
03,-1.9,96,996.3,0.0,100,0.0,0.0,8.3
04,-1.8,96,996.2,0.1,100,0.0,0.0,8.5
05,-2.0,95,996.1,0.1,100,0.0,0.0,9.2
06,-2.0,94,996.6,0.1,100,0.0,0.0,10.0
07,-2.2,94,996.7,0.1,100,0.0,0.0,10.7
08,-2.5,92,997.1,0.1,100,0.0,0.0,10.7
09,-2.8,91,997.4,0.1,100,0.0,13.0,12.0
10,-2.4,92,997.7,0.1,100,0.0,59.0,14.0
11,-2.3,91,997.6,0.0,100,2.0,119.0,15.8
12,-2.1,89,998.0,0.0,100,15.0,163.0,16.9
13,-2.0,88,997.9,0.0,100,8.0,178.0,15.6
14,-1.9,87,997.7,0.0,100,22.0,164.0,16.1
15,-1.9,87,997.7,0.0,100,9.0,151.0,14.7
16,-2.0,86,998.0,0.0,100,4.0,103.0,13.4
17,-2.5,88,998.6,0.0,100,5.0,48.0,13.1
18,-2.9,89,999.0,0.0,100,0.0,4.0,12.5
19,-3.2,90,999.5,0.0,100,0.0,0.0,12.3
20,-3.4,90,999.8,0.0,100,0.0,0.0,11.4
21,-3.7,91,1000.2,0.0,100,0.0,0.0,11.4
22,-3.9,92,1000.3,0.0,100,0.0,0.0,11.7
23,-4.3,92,1000.6,0.0,100,0.0,0.0,12.1
00,-5.0,92,1000.9,0.0,76,0.0,0.0,12.4
01,-5.5,91,1000.5,0.0,51,0.0,0.0,12.3
02,-6.4,91,1000.9,0.0,44,0.0,0.0,12.5
03,-7.0,91,1001.2,0.0,38,0.0,0.0,12.5
04,-7.5,91,1001.3,0.0,44,0.0,0.0,11.9
05,-7.9,90,1001.5,0.0,65,0.0,0.0,11.7
06,-8.5,91,1001.9,0.0,88,0.0,0.0,11.7
07,-9.1,91,1002.4,0.0,88,0.0,0.0,11.4
08,-9.5,91,1002.8,0.0,86,0.0,0.0,10.2
09,-9.1,91,1003.0,0.0,84,9.0,19.0,10.5
10,-8.0,94,1003.1,0.0,90,14.0,75.0,10.5
11,-7.3,93,1003.2,0.0,90,0.0,119.0,9.5
12,-6.6,92,1002.8,0.0,90,20.0,165.0,7.5
13,-5.8,91,1002.5,0.0,90,27.0,229.0,8.2
14,-5.1,87,1001.5,0.0,90,21.0,215.0,9.4
15,-4.7,83,1001.9,0.0,90,14.0,154.0,9.4
16,-4.6,82,1001.3,0.0,81,4.0,112.0,8.7
17,-4.7,83,1001.5,0.0,99,0.0,50.0,8.0
18,-5.0,86,1001.4,0.0,100,0.0,5.0,7.6
19,-5.4,87,1001.1,0.0,62,0.0,0.0,8.5
20,-5.8,87,1001.2,0.0,39,0.0,0.0,10.2
21,-6.3,87,1000.6,0.0,71,0.0,0.0,12.0
22,-6.2,86,1000.1,0.0,100,0.0,0.0,14.0
23,-5.8,85,999.9,0.1,100,0.0,0.0,15.3
00,-5.3,86,999.2,0.1,100,0.0,0.0,16.5
01,-4.8,87,998.3,0.2,100,0.0,0.0,17.6
02,-4.3,89,998.0,0.3,100,0.0,0.0,17.6
03,-4.0,90,997.5,0.4,100,0.0,0.0,17.1
04,-3.6,92,996.9,0.3,100,0.0,0.0,16.6
05,-3.1,92,996.3,0.3,100,0.0,0.0,15.5
06,-2.7,94,996.2,0.1,100,0.0,0.0,14.7
07,-2.1,94,996.0,0.0,100,0.0,0.0,14.9
08,-1.3,94,996.8,0.0,92,0.0,0.0,15.5
09,-0.6,93,996.9,0.0,90,3.0,15.0,16.1
10,-0.2,91,997.4,0.0,87,11.0,69.0,16.4
11,0.1,89,997.6,0.1,76,5.0,125.0,19.4
12,0.5,87,997.7,0.0,81,59.0,155.0,16.6
13,0.8,86,997.2,0.1,64,42.0,175.0,16.2
14,0.8,89,997.0,0.0,51,10.0,156.0,16.6
15,0.8,90,997.5,0.0,34,27.0,135.0,15.9
16,0.8,89,997.7,0.0,54,22.0,98.0,14.8
17,0.6,90,998.0,0.0,67,8.0,51.0,13.5
18,0.5,90,998.3,0.0,53,0.0,6.0,13.8
19,0.3,90,998.5,0.0,46,0.0,0.0,15.0
20,-0.1,91,999.2,0.0,29,0.0,0.0,14.5
21,-0.3,92,999.1,0.0,21,0.0,0.0,14.1
22,-1.2,90,999.0,0.0,18,0.0,0.0,14.1
23,-1.6,90,999.2,0.0,59,0.0,0.0,15.0
00,-1.8,89,998.6,0.0,79,0.0,0.0,15.3
01,-2.0,89,997.7,0.0,59,0.0,0.0,15.0
02,-2.4,88,997.9,0.0,46,0.0,0.0,13.8
03,-3.0,88,997.8,0.0,57,0.0,0.0,13.5
04,-3.7,88,996.9,0.0,27,0.0,0.0,13.9
